"time","lat","lon","SST","SiteCode","Meadow","Region","Site","Date","Julian","Tmean","count","T90","Tmean_ma","T90_ma","DiffMean","DiffT90"
"2019-08-01",38.314998626709,-123.055000305176,14.0700000000001,"A","BB_A","BB","A",2019-08-01,213,14.0700000000001,1,14.0700000000001,13.9336363636364,13.9336363636364,0.136363636363726,0.136363636363726
"2019-08-02",38.314998626709,-123.055000305176,12.42,"A","BB_A","BB","A",2019-08-02,214,12.42,1,12.42,13.7054545454546,13.7054545454546,-1.28545454545456,-1.28545454545456
"2019-08-03",38.314998626709,-123.055000305176,12.59,"A","BB_A","BB","A",2019-08-03,215,12.59,1,12.59,13.3181818181818,13.3181818181818,-0.728181818181829,-0.728181818181829
"2019-08-04",38.314998626709,-123.055000305176,12.58,"A","BB_A","BB","A",2019-08-04,216,12.58,1,12.58,12.9954545454546,12.9954545454546,-0.415454545454557,-0.415454545454557
"2019-08-05",38.314998626709,-123.055000305176,12.52,"A","BB_A","BB","A",2019-08-05,217,12.52,1,12.52,12.7290909090909,12.7290909090909,-0.209090909090918,-0.209090909090918
"2019-08-06",38.314998626709,-123.055000305176,12.42,"A","BB_A","BB","A",2019-08-06,218,12.42,1,12.42,12.5009090909091,12.5009090909091,-0.0809090909091008,-0.0809090909091008
"2019-08-07",38.314998626709,-123.055000305176,12.33,"A","BB_A","BB","A",2019-08-07,219,12.33,1,12.33,12.3327272727273,12.3327272727273,-0.0027272727272738,-0.0027272727272738
"2019-08-08",38.314998626709,-123.055000305176,12.24,"A","BB_A","BB","A",2019-08-08,220,12.24,1,12.24,12.3245454545455,12.3245454545455,-0.0845454545454558,-0.0845454545454558
"2019-08-09",38.314998626709,-123.055000305176,12.17,"A","BB_A","BB","A",2019-08-09,221,12.17,1,12.17,12.3045454545455,12.3045454545455,-0.134545454545455,-0.134545454545455
"2019-08-10",38.314998626709,-123.055000305176,12.08,"A","BB_A","BB","A",2019-08-10,222,12.08,1,12.08,12.2881818181818,12.2881818181818,-0.208181818181819,-0.208181818181819
"2019-08-11",38.314998626709,-123.055000305176,12.09,"A","BB_A","BB","A",2019-08-11,223,12.09,1,12.09,12.2754545454545,12.2754545454545,-0.185454545454547,-0.185454545454547
"2019-08-12",38.314998626709,-123.055000305176,12.22,"A","BB_A","BB","A",2019-08-12,224,12.22,1,12.22,12.2718181818182,12.2718181818182,-0.0518181818181827,-0.0518181818181827
"2019-08-13",38.314998626709,-123.055000305176,12.33,"A","BB_A","BB","A",2019-08-13,225,12.33,1,12.33,12.4709090909091,12.4709090909091,-0.140909090909092,-0.140909090909092
"2019-08-14",38.314998626709,-123.055000305176,12.37,"A","BB_A","BB","A",2019-08-14,226,12.37,1,12.37,12.6209090909091,12.6209090909091,-0.250909090909092,-0.250909090909092
"2019-08-15",38.314998626709,-123.055000305176,12.4,"A","BB_A","BB","A",2019-08-15,227,12.4,1,12.4,12.7527272727273,12.7527272727273,-0.352727272727273,-0.352727272727273
"2019-08-16",38.314998626709,-123.055000305176,12.38,"A","BB_A","BB","A",2019-08-16,228,12.38,1,12.38,12.88,12.88,-0.5,-0.5
"2019-08-17",38.314998626709,-123.055000305176,12.38,"A","BB_A","BB","A",2019-08-17,229,12.38,1,12.38,13,13,-0.619999999999999,-0.619999999999999
"2019-08-18",38.314998626709,-123.055000305176,14.52,"A","BB_A","BB","A",2019-08-18,230,14.52,1,14.52,13.1136363636364,13.1136363636364,1.40636363636364,1.40636363636364
"2019-08-19",38.314998626709,-123.055000305176,13.89,"A","BB_A","BB","A",2019-08-19,231,13.89,1,13.89,13.22,13.22,0.670000000000002,0.670000000000002
"2019-08-20",38.314998626709,-123.055000305176,13.62,"A","BB_A","BB","A",2019-08-20,232,13.62,1,13.62,13.3172727272727,13.3172727272727,0.302727272727273,0.302727272727273
"2019-08-21",38.314998626709,-123.055000305176,13.48,"A","BB_A","BB","A",2019-08-21,233,13.48,1,13.48,13.4063636363636,13.4063636363636,0.0736363636363642,0.0736363636363642
"2019-08-22",38.314998626709,-123.055000305176,13.41,"A","BB_A","BB","A",2019-08-22,234,13.41,1,13.41,13.5,13.5,-0.0900000000000016,-0.0900000000000016
"2019-08-23",38.314998626709,-123.055000305176,13.47,"A","BB_A","BB","A",2019-08-23,235,13.47,1,13.47,13.61,13.61,-0.140000000000001,-0.140000000000001
"2019-08-24",38.314998626709,-123.055000305176,13.5,"A","BB_A","BB","A",2019-08-24,236,13.5,1,13.5,13.5572727272727,13.5572727272727,-0.0572727272727303,-0.0572727272727303
"2019-08-25",38.314998626709,-123.055000305176,13.44,"A","BB_A","BB","A",2019-08-25,237,13.44,1,13.44,13.5881818181818,13.5881818181818,-0.14818181818182,-0.14818181818182
"2019-08-26",38.314998626709,-123.055000305176,13.38,"A","BB_A","BB","A",2019-08-26,238,13.38,1,13.38,13.66,13.66,-0.279999999999999,-0.279999999999999
"2019-08-27",38.314998626709,-123.055000305176,13.41,"A","BB_A","BB","A",2019-08-27,239,13.41,1,13.41,13.7627272727273,13.7627272727273,-0.352727272727273,-0.352727272727273
"2019-08-28",38.314998626709,-123.055000305176,13.59,"A","BB_A","BB","A",2019-08-28,240,13.59,1,13.59,13.6390909090909,13.6390909090909,-0.0490909090909106,-0.0490909090909106
"2019-08-29",38.314998626709,-123.055000305176,13.94,"A","BB_A","BB","A",2019-08-29,241,13.94,1,13.94,NA,NA,NA,NA
"2019-08-30",38.314998626709,-123.055000305176,14.23,"A","BB_A","BB","A",2019-08-30,242,14.23,1,14.23,NA,NA,NA,NA
"2019-08-31",38.314998626709,-123.055000305176,14.41,"A","BB_A","BB","A",2019-08-31,243,14.41,1,14.41,NA,NA,NA,NA
"2019-09-01",38.314998626709,-123.055000305176,14.61,"A","BB_A","BB","A",2019-09-01,244,14.61,1,14.61,NA,NA,NA,NA
"2019-01-01",38.3250007629395,-123.065002441406,11.37,"B","BB_B","BB","B",2019-01-01,1,11.37,1,11.37,NA,NA,NA,NA
"2019-01-02",38.3250007629395,-123.065002441406,11.26,"B","BB_B","BB","B",2019-01-02,2,11.26,1,11.26,NA,NA,NA,NA
"2019-01-03",38.3250007629395,-123.065002441406,11.85,"B","BB_B","BB","B",2019-01-03,3,11.85,1,11.85,NA,NA,NA,NA
"2019-01-04",38.3250007629395,-123.065002441406,11.95,"B","BB_B","BB","B",2019-01-04,4,11.95,1,11.95,NA,NA,NA,NA
"2019-01-05",38.3250007629395,-123.065002441406,12.34,"B","BB_B","BB","B",2019-01-05,5,12.34,1,12.34,NA,NA,NA,NA
"2019-01-06",38.3250007629395,-123.065002441406,11.51,"B","BB_B","BB","B",2019-01-06,6,11.51,1,11.51,11.96,11.96,-0.45000000000001,-0.45000000000001
"2019-01-07",38.3250007629395,-123.065002441406,12.53,"B","BB_B","BB","B",2019-01-07,7,12.53,1,12.53,12.0763636363636,12.0763636363636,0.453636363636354,0.453636363636354
"2019-01-08",38.3250007629395,-123.065002441406,12.5700000000001,"B","BB_B","BB","B",2019-01-08,8,12.5700000000001,1,12.5700000000001,12.1781818181818,12.1781818181818,0.391818181818273,0.391818181818273
"2019-01-09",38.3250007629395,-123.065002441406,12.66,"B","BB_B","BB","B",2019-01-09,9,12.66,1,12.66,12.2227272727273,12.2227272727273,0.43727272727272,0.43727272727272
"2019-01-10",38.3250007629395,-123.065002441406,11.73,"B","BB_B","BB","B",2019-01-10,10,11.73,1,11.73,12.26,12.26,-0.530000000000006,-0.530000000000006
"2019-01-11",38.3250007629395,-123.065002441406,11.79,"B","BB_B","BB","B",2019-01-11,11,11.79,1,11.79,12.27,12.27,-0.480000000000009,-0.480000000000009
"2019-01-12",38.3250007629395,-123.065002441406,12.65,"B","BB_B","BB","B",2019-01-12,12,12.65,1,12.65,12.3609090909091,12.3609090909091,0.2890909090909,0.2890909090909
"2019-01-13",38.3250007629395,-123.065002441406,12.38,"B","BB_B","BB","B",2019-01-13,13,12.38,1,12.38,12.3645454545455,12.3645454545455,0.0154545454545278,0.0154545454545278
"2019-01-14",38.3250007629395,-123.065002441406,12.34,"B","BB_B","BB","B",2019-01-14,14,12.34,1,12.34,12.3690909090909,12.3690909090909,-0.0290909090909182,-0.0290909090909182
"2019-01-15",38.3250007629395,-123.065002441406,12.36,"B","BB_B","BB","B",2019-01-15,15,12.36,1,12.36,12.37,12.37,-0.0100000000000104,-0.0100000000000104
